Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
regulation of insulin receptor signaling pathway (GO:0046626),2/45,0.07317652182093962,0.15310694790503374,0,0,4.688894162316089,12.260898613128823,SORBS1;TNS2
positive regulation of Notch signaling pathway (GO:0045747),2/45,0.07317652182093962,0.15310694790503374,0,0,4.688894162316089,12.260898613128823,YAP1;MAML2
positive regulation of RNA metabolic process (GO:0051254),2/45,0.07317652182093962,0.15310694790503374,0,0,4.688894162316089,12.260898613128823,PIK3R1;EGFR
antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886),3/98,0.07353097344146252,0.15310694790503374,0,0,3.191417004048583,8.329753337150311,ARF1;KLC2;CTSD
regulation of neuron apoptotic process (GO:0043523),3/98,0.07353097344146252,0.15310694790503374,0,0,3.191417004048583,8.329753337150311,MEF2C;MDK;CCL2
regulation of peptidyl-serine phosphorylation (GO:0033135),3/98,0.07353097344146252,0.15310694790503374,0,0,3.191417004048583,8.329753337150311,CAV1;DMD;EGFR
negative regulation of neuron death (GO:1901215),3/98,0.07353097344146252,0.15310694790503374,0,0,3.191417004048583,8.329753337150311,MEF2C;MDK;CCL2
regulation of B cell proliferation (GO:0030888),2/46,0.07602026649927245,0.15310694790503374,0,0,4.582096474953618,11.806941421762529,MEF2C;IRS2
"regulation of synaptic transmission, glutamatergic (GO:0051966)",2/46,0.07602026649927245,0.15310694790503374,0,0,4.582096474953618,11.806941421762529,MEF2C;CCL2
vesicle organization (GO:0016050),2/46,0.07602026649927245,0.15310694790503374,0,0,4.582096474953618,11.806941421762529,CAV2;CAV1
negative regulation of tumor necrosis factor production (GO:0032720),2/46,0.07602026649927245,0.15310694790503374,0,0,4.582096474953618,11.806941421762529,SIRPA;TLR4
positive regulation of nucleocytoplasmic transport (GO:0046824),2/46,0.07602026649927245,0.15310694790503374,0,0,4.582096474953618,11.806941421762529,TCF7L2;PIK3R1
positive regulation of smooth muscle cell proliferation (GO:0048661),2/46,0.07602026649927245,0.15310694790503374,0,0,4.582096474953618,11.806941421762529,JUN;STAT1
alpha-beta T cell activation (GO:0046631),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,ANXA1
pyrimidine nucleobase catabolic process (GO:0006208),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,DPYSL2
antigen processing and presentation of endogenous peptide antigen via MHC class I (GO:0019885),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,TAP1
atrial cardiac muscle cell to AV node cell signaling (GO:0086026),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,ANK2
axon extension involved in axon guidance (GO:0048846),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,NRP1
regulation of cardiac muscle cell action potential involved in regulation of contraction (GO:0098909),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,CAV1
cardiac atrium development (GO:0003230),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,ANK2
regulation of chemokine (C-C motif) ligand 5 production (GO:0071649),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,SIRPA
cell-cell adhesion mediated by cadherin (GO:0044331),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,CDH5
regulation of dendritic cell chemotaxis (GO:2000508),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,CALR
regulation of dopamine receptor signaling pathway (GO:0060159),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,CAV2
regulation of epithelial to mesenchymal transition involved in endocardial cushion formation (GO:1905005),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,TGFBR2
regulation of establishment of protein localization to mitochondrion (GO:1903747),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,SREBF1
cellular response to interleukin-21 (GO:0098757),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,STAT1
cellular response to UV-B (GO:0071493),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,MME
commissural neuron axon guidance (GO:0071679),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,NRP1
coronary vasculature morphogenesis (GO:0060977),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,NRP1
regulation of metaphase/anaphase transition of cell cycle (GO:1902099),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,PLK1
regulation of MyD88-independent toll-like receptor signaling pathway (GO:0034127),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,TLR4
regulation of nitric oxide metabolic process (GO:0080164),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,SIRPA
regulation of oxidative stress-induced neuron death (GO:1903203),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,TLR4
regulation of pattern recognition receptor signaling pathway (GO:0062207),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,CD36
regulation of positive chemotaxis (GO:0050926),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,KDR
regulation of protein localization to early endosome (GO:1902965),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,EZR
entry of bacterium into host cell (GO:0035635),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,MET
regulation of response to wounding (GO:1903034),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,PLAU
regulation of T-helper 2 cell differentiation (GO:0045628),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,ANXA1
fusion of virus membrane with host plasma membrane (GO:0019064),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,CXCR4
regulation of toll-like receptor 3 signaling pathway (GO:0034139),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,CAV1
integrin activation (GO:0033622),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,CXCL12
interleukin-21-mediated signaling pathway (GO:0038114),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,STAT1
skeletal muscle tissue regeneration (GO:0043403),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,ANXA1
kidney mesenchyme development (GO:0072074),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,PKD2
lens fiber cell differentiation (GO:0070306),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,MAF
leukocyte aggregation (GO:0070486),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,S100A8
spleen development (GO:0048536),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,FADD
SREBP signaling pathway (GO:0032933),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,SREBF1
lipid import into cell (GO:0140354),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,CD36
mast cell activation involved in immune response (GO:0002279),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,KIT
mast cell degranulation (GO:0043303),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,KIT
membrane fusion involved in viral entry into host cell (GO:0039663),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,CXCR4
tyrosine phosphorylation of STAT protein (GO:0007260),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,LEP
vascular associated smooth muscle contraction (GO:0014829),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,ACTA2
water homeostasis (GO:0030104),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,AQP1
myoblast migration (GO:0051451),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,ANXA1
negative regulation of appetite (GO:0032099),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,LEP
negative regulation of cAMP-dependent protein kinase activity (GO:2000480),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,PRKAR2B
negative regulation of glial cell apoptotic process (GO:0034351),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,CCL2
negative regulation of glucose import (GO:0046325),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,LEP
negative regulation of muscle hypertrophy (GO:0014741),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,RGS2
negative regulation of striated muscle cell apoptotic process (GO:0010664),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,MDK
neuron projection extension involved in neuron projection guidance (GO:1902284),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,NRP1
peptidyl-tyrosine dephosphorylation involved in inactivation of protein kinase activity (GO:1990264),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,PTPRB
positive regulation of adaptive immune response (GO:0002821),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,FADD
positive regulation of aspartic-type peptidase activity (GO:1905247),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,EFNA1
positive regulation of cell migration by vascular endothelial growth factor signaling pathway (GO:0038089),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,KDR
positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:2001269),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,GSN
positive regulation of dendritic cell chemotaxis (GO:2000510),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,CALR
positive regulation of dendritic cell cytokine production (GO:0002732),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,KIT
positive regulation of early endosome to late endosome transport (GO:2000643),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,EZR
positive regulation of intracellular steroid hormone receptor signaling pathway (GO:0033145),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,YAP1
positive regulation of melanin biosynthetic process (GO:0048023),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,ZEB2
positive regulation of membrane invagination (GO:1905155),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,C3
positive regulation of myotube differentiation (GO:0010831),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,MMP14
positive regulation of neuron projection arborization (GO:0150012),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,FZD4
positive regulation of protein localization to early endosome (GO:1902966),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,EZR
positive regulation of protein localization to endosome (GO:1905668),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,EZR
positive regulation of secondary metabolite biosynthetic process (GO:1900378),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,ZEB2
postsynapse organization (GO:0099173),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,ARF1
progesterone receptor signaling pathway (GO:0050847),1/8,0.07652203515417907,0.15310694790503374,0,0,14.354604786076868,36.89386843909958,YAP1
cilium organization (GO:0044782),5/228,0.07671104752211841,0.15335911388863574,0,0,2.2745649294825623,5.840422081270483,ABLIM1;GSN;RFX2;PARVA;PKD2
antigen processing and presentation of peptide antigen via MHC class II (GO:0002495),3/100,0.07708830635407195,0.1538606770263649,0,0,3.125297383029342,8.009523629556108,ARF1;KLC2;CTSD
regulation of transforming growth factor beta receptor signaling pathway (GO:0017015),3/100,0.07708830635407195,0.1538606770263649,0,0,3.125297383029342,8.009523629556108,ZEB2;CAV1;TGFBR2
cellular response to chemical stress (GO:0062197),3/101,0.07889497825568491,0.15683119800509746,0,0,3.0932496075353217,7.855733319132799,CAV1;PKD2;FOXO1
regulation of protein localization to nucleus (GO:1900180),2/47,0.07889865197381699,0.15683119800509746,0,0,4.4800453514739225,11.377483465836477,YAP1;PLK1
epithelial to mesenchymal transition (GO:0001837),2/47,0.07889865197381699,0.15683119800509746,0,0,4.4800453514739225,11.377483465836477,HGF;S100A4
regulation of T cell activation (GO:0050863),2/47,0.07889865197381699,0.15683119800509746,0,0,4.4800453514739225,11.377483465836477,CCL2;SIRPA
negative regulation of cold-induced thermogenesis (GO:0120163),2/47,0.07889865197381699,0.15683119800509746,0,0,4.4800453514739225,11.377483465836477,LAMA4;TLR4
adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188),4/165,0.08172469478347204,0.16182705754664772,0,0,2.5153358519562015,6.299404745880737,ABCA1;AKAP12;CXCL10;S1PR1
negative regulation of canonical Wnt signaling pathway (GO:0090090),4/165,0.08172469478347204,0.16182705754664772,0,0,2.5153358519562015,6.299404745880737,TCF7L2;FZD4;MDK;CAV1
cellular response to interleukin-12 (GO:0071349),2/48,0.08181072190551267,0.16182705754664772,0,0,4.382431233362911,10.970745946307456,ARF1;SIRPA
myelination (GO:0042552),2/48,0.08181072190551267,0.16182705754664772,0,0,4.382431233362911,10.970745946307456,CXCR4;SOX10
negative regulation of MAP kinase activity (GO:0043407),2/48,0.08181072190551267,0.16182705754664772,0,0,4.382431233362911,10.970745946307456,RGS2;DUSP1
negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556),2/48,0.08181072190551267,0.16182705754664772,0,0,4.382431233362911,10.970745946307456,SIRPA;TLR4
antigen processing and presentation of exogenous peptide antigen (GO:0002478),3/103,0.08256345325766513,0.1623360656275555,0,0,3.031076923076923,7.560076145928414,ARF1;KLC2;CTSD
negative regulation of cell population proliferation (GO:0008285),7/379,0.08349765707414546,0.1623360656275555,0,0,1.914231830208861,4.752916475997807,MAGED1;PPARG;CIB1;BMPR1B;PKD2;KLF4;TNS2
regulation of insulin secretion (GO:0050796),3/104,0.08442489877948275,0.1623360656275555,0,0,3.000913937547601,7.417937890699555,SNAP25;TCF7L2;IRS2
regulation of cellular localization (GO:0060341),2/49,0.08475553532049038,0.1623360656275555,0,0,4.288970907511941,10.585112525518486,PARD6B;GSN
regulation of interferon-beta production (GO:0032648),2/49,0.08475553532049038,0.1623360656275555,0,0,4.288970907511941,10.585112525518486,SIRPA;TLR4
mitotic cytokinesis (GO:0000281),2/49,0.08475553532049038,0.1623360656275555,0,0,4.288970907511941,10.585112525518486,PLK1;SPTBN1
negative regulation of cell projection organization (GO:0031345),2/49,0.08475553532049038,0.1623360656275555,0,0,4.288970907511941,10.585112525518486,CIB1;FKBP4
positive regulation of actin filament polymerization (GO:0030838),2/49,0.08475553532049038,0.1623360656275555,0,0,4.288970907511941,10.585112525518486,CCL11;GSN
regulation of actin filament organization (GO:0110053),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,CXCL12
astral microtubule organization (GO:0030953),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,EZR
ATF6-mediated unfolded protein response (GO:0036500),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,CALR
regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process (GO:1902959),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,EFNA1
bone cell development (GO:0098751),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,KIT
regulation of cell adhesion molecule production (GO:0060353),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,CAV1
regulation of complement-dependent cytotoxicity (GO:1903659),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,CFH
regulation of ER-associated ubiquitin-dependent protein catabolic process (GO:1903069),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,CAV1
regulation of gap junction assembly (GO:1903596),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,CAV1
cellular response to muramyl dipeptide (GO:0071225),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,VIM
cellular response to sterol depletion (GO:0071501),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,SREBF1
regulation of histone H4 acetylation (GO:0090239),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,MUC1
regulation of interleukin-23 production (GO:0032667),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,TLR4
chylomicron remodeling (GO:0034371),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,LPL
regulation of leukocyte mediated cytotoxicity (GO:0001910),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,LEP
regulation of lipid transport (GO:0032368),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,LRP1
detection of mechanical stimulus involved in sensory perception of sound (GO:0050910),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,KIT
regulation of pinocytosis (GO:0048548),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,CAV1
epithelial cell apoptotic process (GO:1904019),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,GSN
regulation of skeletal muscle cell differentiation (GO:2001014),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,MEF2C
regulation of sterol biosynthetic process (GO:0106118),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,SREBF1
regulation of vesicle fusion (GO:0031338),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,ANXA1
response to UV-C (GO:0010225),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,BCL3
response to vitamin (GO:0033273),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,SPP1
response to vitamin D (GO:0033280),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,SPP1
intestinal cholesterol absorption (GO:0030299),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,CD36
intestinal epithelial cell differentiation (GO:0060575),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,YAP1
skeletal muscle fiber development (GO:0048741),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,CAV2
lipoprotein metabolic process (GO:0042157),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,CTSD
sympathetic ganglion development (GO:0061549),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,NRP1
synapse pruning (GO:0098883),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,C3
T-helper 1 type immune response (GO:0042088),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,TLR4
mast cell mediated immunity (GO:0002448),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,KIT
very-low-density lipoprotein particle remodeling (GO:0034372),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,LPL
mitral valve morphogenesis (GO:0003183),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,EFNA1
muscle cell fate commitment (GO:0042693),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,MEF2C
negative regulation of exocytosis (GO:0045920),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,ANXA1
negative regulation of lipase activity (GO:0060192),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,RGS2
one-carbon compound transport (GO:0019755),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,AQP1
peptidyl-cysteine modification (GO:0018198),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,S100A8
plasminogen activation (GO:0031639),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,PLAU
positive regulation of B cell differentiation (GO:0045579),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,MMP14
positive regulation of fatty acid beta-oxidation (GO:0032000),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,IRS2
"positive regulation of phagocytosis, engulfment (GO:0060100)",1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,C3
positive regulation of sequestering of triglyceride (GO:0010890),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,LPL
positive regulation of smooth muscle cell apoptotic process (GO:0034393),1/9,0.08566810855499336,0.1623360656275555,0,0,12.559644670050762,30.86249647975658,PPARG
regulation of JNK cascade (GO:0046328),3/105,0.08630424160765618,0.16328735688783433,0,0,2.971342383107089,7.279421974495557,PER1;SIRPA;EGFR
positive regulation of cellular metabolic process (GO:0031325),3/105,0.08630424160765618,0.16328735688783433,0,0,2.971342383107089,7.279421974495557,PPARG;KLF4;TGFBR2
protein localization to nucleus (GO:0034504),3/106,0.0882012986116829,0.16674702027907443,0,0,2.9423450336071695,7.144406817089898,PLK1;BCL3;CALR
response to calcium ion (GO:0051592),3/107,0.09011588508667766,0.17023442993487983,0,0,2.9139053254437868,7.01277596622521,MEF2C;CAV1;PKD2
regulation of interleukin-12 production (GO:0032655),2/51,0.09073970425461392,0.17069133109819712,0,0,4.113494377342774,9.871400352988514,MDK;TLR4
sensory perception (GO:0007600),2/51,0.09073970425461392,0.17069133109819712,0,0,4.113494377342774,9.871400352988514,MME;CCL2
cilium assembly (GO:0060271),6/314,0.09261913644020173,0.17069133109819712,0,0,1.9778814935064934,4.705893336580833,ABLIM1;GSN;PRKAR2B;PLK1;RFX2;PARVA
ameboidal-type cell migration (GO:0001667),2/52,0.09377725278603731,0.17069133109819712,0,0,4.031020408163266,9.540751964438103,AMOTL2;SOX10
regulation of intrinsic apoptotic signaling pathway (GO:2001242),2/52,0.09377725278603731,0.17069133109819712,0,0,4.031020408163266,9.540751964438103,CAV1;S100A8
signal transduction in response to DNA damage (GO:0042770),2/52,0.09377725278603731,0.17069133109819712,0,0,4.031020408163266,9.540751964438103,BCL3;MAP3K20
myeloid cell differentiation (GO:0030099),2/52,0.09377725278603731,0.17069133109819712,0,0,4.031020408163266,9.540751964438103,ZBTB16;KIT
negative regulation of BMP signaling pathway (GO:0030514),2/52,0.09377725278603731,0.17069133109819712,0,0,4.031020408163266,9.540751964438103,PPARG;BMPR1B
negative regulation of cellular biosynthetic process (GO:0031327),2/52,0.09377725278603731,0.17069133109819712,0,0,4.031020408163266,9.540751964438103,CAV1;SIRPA
negative regulation of protein metabolic process (GO:0051248),2/52,0.09377725278603731,0.17069133109819712,0,0,4.031020408163266,9.540751964438103,CRYAB;EGFR
adrenal gland development (GO:0030325),1/10,0.09472405357539049,0.17069133109819712,0,0,11.163564579808234,26.310147374168167,MDK
regulation of actin filament-based movement (GO:1903115),1/10,0.09472405357539049,0.17069133109819712,0,0,11.163564579808234,26.310147374168167,ANK2
arachidonate transport (GO:1903963),1/10,0.09472405357539049,0.17069133109819712,0,0,11.163564579808234,26.310147374168167,ANXA1
arachidonic acid secretion (GO:0050482),1/10,0.09472405357539049,0.17069133109819712,0,0,11.163564579808234,26.310147374168167,ANXA1
regulation of axon guidance (GO:1902667),1/10,0.09472405357539049,0.17069133109819712,0,0,11.163564579808234,26.310147374168167,NRP1
B cell homeostasis (GO:0001782),1/10,0.09472405357539049,0.17069133109819712,0,0,11.163564579808234,26.310147374168167,MEF2C
regulation of cell-cell adhesion involved in gastrulation (GO:0070587),1/10,0.09472405357539049,0.17069133109819712,0,0,11.163564579808234,26.310147374168167,KLF4
cell differentiation involved in metanephros development (GO:0072202),1/10,0.09472405357539049,0.17069133109819712,0,0,11.163564579808234,26.310147374168167,STAT1
regulation of endoplasmic reticulum unfolded protein response (GO:1900101),1/10,0.09472405357539049,0.17069133109819712,0,0,11.163564579808234,26.310147374168167,PIK3R1
regulation of hair cycle (GO:0042634),1/10,0.09472405357539049,0.17069133109819712,0,0,11.163564579808234,26.310147374168167,PER1
cellular response to prostaglandin stimulus (GO:0071379),1/10,0.09472405357539049,0.17069133109819712,0,0,11.163564579808234,26.310147374168167,GNG2
chloride ion homeostasis (GO:0055064),1/10,0.09472405357539049,0.17069133109819712,0,0,11.163564579808234,26.310147374168167,CA12
regulation of leukocyte tethering or rolling (GO:1903236),1/10,0.09472405357539049,0.17069133109819712,0,0,11.163564579808234,26.310147374168167,CXCL12
defense response to tumor cell (GO:0002357),1/10,0.09472405357539049,0.17069133109819712,0,0,11.163564579808234,26.310147374168167,KLF4
"DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)",1/10,0.09472405357539049,0.17069133109819712,0,0,11.163564579808234,26.310147374168167,MUC1
"regulation of phagocytosis, engulfment (GO:0060099)",1/10,0.09472405357539049,0.17069133109819712,0,0,11.163564579808234,26.310147374168167,C3
regulation of podosome assembly (GO:0071801),1/10,0.09472405357539049,0.17069133109819712,0,0,11.163564579808234,26.310147374168167,GSN
regulation of protein neddylation (GO:2000434),1/10,0.09472405357539049,0.17069133109819712,0,0,11.163564579808234,26.310147374168167,EPAS1
regulation of RNA polymerase II transcription preinitiation complex assembly (GO:0045898),1/10,0.09472405357539049,0.17069133109819712,0,0,11.163564579808234,26.310147374168167,ESR1
regulation of tau-protein kinase activity (GO:1902947),1/10,0.09472405357539049,0.17069133109819712,0,0,11.163564579808234,26.310147374168167,EGR1
regulation of type B pancreatic cell development (GO:2000074),1/10,0.09472405357539049,0.17069133109819712,0,0,11.163564579808234,26.310147374168167,FOXO1
granulocyte migration (GO:0097530),1/10,0.09472405357539049,0.17069133109819712,0,0,11.163564579808234,26.310147374168167,ANXA1
retinoic acid receptor signaling pathway (GO:0048384),1/10,0.09472405357539049,0.17069133109819712,0,0,11.163564579808234,26.310147374168167,PPARG
I-kappaB phosphorylation (GO:0007252),1/10,0.09472405357539049,0.17069133109819712,0,0,11.163564579808234,26.310147374168167,TLR4
sarcoplasmic reticulum calcium ion transport (GO:0070296),1/10,0.09472405357539049,0.17069133109819712,0,0,11.163564579808234,26.310147374168167,ANK2
secretory granule organization (GO:0033363),1/10,0.09472405357539049,0.17069133109819712,0,0,11.163564579808234,26.310147374168167,ABCA1
sequestering of actin monomers (GO:0042989),1/10,0.09472405357539049,0.17069133109819712,0,0,11.163564579808234,26.310147374168167,GSN
smooth muscle tissue development (GO:0048745),1/10,0.09472405357539049,0.17069133109819712,0,0,11.163564579808234,26.310147374168167,MYLK
long-chain fatty acid import into cell (GO:0044539),1/10,0.09472405357539049,0.17069133109819712,0,0,11.163564579808234,26.310147374168167,CD36
toxin transport (GO:1901998),1/10,0.09472405357539049,0.17069133109819712,0,0,11.163564579808234,26.310147374168167,ANTXR2
