Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
axon extension (GO:0048675),2/24,0.0989181259246389,0.21742989738843263,0,0,4.008413708187975,9.273315928238109,NRP1;SEMA3F
canonical glycolysis (GO:0061621),2/24,0.0989181259246389,0.21742989738843263,0,0,4.008413708187975,9.273315928238109,ENO2;ALDOA
cellular response to catecholamine stimulus (GO:0071870),2/24,0.0989181259246389,0.21742989738843263,0,0,4.008413708187975,9.273315928238109,PRKN;GNG2
dorsal/ventral pattern formation (GO:0009953),2/24,0.0989181259246389,0.21742989738843263,0,0,4.008413708187975,9.273315928238109,SIX3;BMPR1B
glucose catabolic process to pyruvate (GO:0061718),2/24,0.0989181259246389,0.21742989738843263,0,0,4.008413708187975,9.273315928238109,ENO2;ALDOA
inner ear morphogenesis (GO:0042472),2/24,0.0989181259246389,0.21742989738843263,0,0,4.008413708187975,9.273315928238109,SIX1;PAX2
leukotriene metabolic process (GO:0006691),2/24,0.0989181259246389,0.21742989738843263,0,0,4.008413708187975,9.273315928238109,MAPKAPK2;PLA2G4A
mammary gland development (GO:0030879),2/24,0.0989181259246389,0.21742989738843263,0,0,4.008413708187975,9.273315928238109,CAV1;TDGF1
negative regulation of ossification (GO:0030279),2/24,0.0989181259246389,0.21742989738843263,0,0,4.008413708187975,9.273315928238109,MEF2C;MDK
negative regulation of protein tyrosine kinase activity (GO:0061099),2/24,0.0989181259246389,0.21742989738843263,0,0,4.008413708187975,9.273315928238109,CAV1;CBLC
negative regulation of stress fiber assembly (GO:0051497),2/24,0.0989181259246389,0.21742989738843263,0,0,4.008413708187975,9.273315928238109,STMN1;MET
positive regulation of p38MAPK cascade (GO:1900745),2/24,0.0989181259246389,0.21742989738843263,0,0,4.008413708187975,9.273315928238109,BMP2;GADD45G
positive regulation of protein targeting to membrane (GO:0090314),2/24,0.0989181259246389,0.21742989738843263,0,0,4.008413708187975,9.273315928238109,ERBB2;CIB1
positive regulation of transcription from RNA polymerase II promoter in response to stress (GO:0036003),2/24,0.0989181259246389,0.21742989738843263,0,0,4.008413708187975,9.273315928238109,MUC1;ATF3
regulation of axon extension involved in axon guidance (GO:0048841),2/24,0.0989181259246389,0.21742989738843263,0,0,4.008413708187975,9.273315928238109,NRP1;SEMA3F
positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436),4/79,0.09943091952965903,0.21742989738843263,0,0,2.3558578987150414,5.4380082988845455,CDC20;PRKN;CAV1;ELOB
negative regulation of ERK1 and ERK2 cascade (GO:0070373),3/50,0.09982986516854211,0.21742989738843263,0,0,2.817175315297969,6.491582963739185,SIRPA;SPRY2;EZR
phosphatidic acid metabolic process (GO:0046473),3/50,0.09982986516854211,0.21742989738843263,0,0,2.817175315297969,6.491582963739185,PLA2G2A;PLA2G4A;PLD1
neuron development (GO:0048666),6/143,0.10028076246265615,0.21742989738843263,0,0,1.937183047071147,4.455097544667274,ALK;CNTNAP2;MEF2C;IL6;STMN1;ASCL1
negative regulation of cellular component organization (GO:0051129),4/80,0.10293163117688241,0.21742989738843263,0,0,2.3247404224847834,5.285739716378271,OPRD1;SPRY2;PRKD1;CRYAB
regulation of organelle organization (GO:0033043),4/80,0.10293163117688241,0.21742989738843263,0,0,2.3247404224847834,5.285739716378271,PRKN;CDT1;EZR;MAPK15
regulation of protein localization to plasma membrane (GO:1903076),4/80,0.10293163117688241,0.21742989738843263,0,0,2.3247404224847834,5.285739716378271,MMP14;LRP1;CIB1;AKAP5
cholesterol transport (GO:0030301),3/51,0.10440880573378661,0.21742989738843263,0,0,2.7583427601809953,6.232313444282442,CAV1;CD36;APOB
negative regulation of protein ubiquitination (GO:0031397),3/51,0.10440880573378661,0.21742989738843263,0,0,2.7583427601809953,6.232313444282442,PER2;CAV1;SPRY2
regulation of epithelial cell migration (GO:0010632),3/51,0.10440880573378661,0.21742989738843263,0,0,2.7583427601809953,6.232313444282442,VIL1;RHOJ;EVL
Fc receptor signaling pathway (GO:0038093),5/112,0.10491830425305301,0.21742989738843263,0,0,2.0654205607476634,4.656642021441175,VAV3;JUN;KIT;FOS;VAV2
cardiac conduction system development (GO:0003161),2/25,0.105998062989128,0.21742989738843263,0,0,3.833938561193444,8.604640425519106,GATA4;NKX2-5
divalent inorganic cation homeostasis (GO:0072507),2/25,0.105998062989128,0.21742989738843263,0,0,3.833938561193444,8.604640425519106,PRKN;CAV1
energy derivation by oxidation of organic compounds (GO:0015980),2/25,0.105998062989128,0.21742989738843263,0,0,3.833938561193444,8.604640425519106,LEPR;PPARGC1A
glycolytic process through glucose-6-phosphate (GO:0061620),2/25,0.105998062989128,0.21742989738843263,0,0,3.833938561193444,8.604640425519106,ENO2;ALDOA
in utero embryonic development (GO:0001701),2/25,0.105998062989128,0.21742989738843263,0,0,3.833938561193444,8.604640425519106,ARNT2;BMP2
negative regulation of antigen receptor-mediated signaling pathway (GO:0050858),2/25,0.105998062989128,0.21742989738843263,0,0,3.833938561193444,8.604640425519106,SH2D1A;EZR
negative regulation of endocytosis (GO:0045806),2/25,0.105998062989128,0.21742989738843263,0,0,3.833938561193444,8.604640425519106,CAV1;PRKD1
peripheral nervous system development (GO:0007422),2/25,0.105998062989128,0.21742989738843263,0,0,3.833938561193444,8.604640425519106,EGR2;SOX10
phosphatidylglycerol metabolic process (GO:0046471),2/25,0.105998062989128,0.21742989738843263,0,0,3.833938561193444,8.604640425519106,PLA2G2A;PLA2G4A
positive regulation of ERBB signaling pathway (GO:1901186),2/25,0.105998062989128,0.21742989738843263,0,0,3.833938561193444,8.604640425519106,PLAUR;AGT
positive regulation of lipid metabolic process (GO:0045834),2/25,0.105998062989128,0.21742989738843263,0,0,3.833938561193444,8.604640425519106,PPARG;PPARA
positive regulation of release of cytochrome c from mitochondria (GO:0090200),2/25,0.105998062989128,0.21742989738843263,0,0,3.833938561193444,8.604640425519106,PLAUR;PMAIP1
regulation of heterotypic cell-cell adhesion (GO:0034114),2/25,0.105998062989128,0.21742989738843263,0,0,3.833938561193444,8.604640425519106,KLF4;SKAP1
regulation of interferon-alpha production (GO:0032647),2/25,0.105998062989128,0.21742989738843263,0,0,3.833938561193444,8.604640425519106,STAT1;IRF7
regulation of myotube differentiation (GO:0010830),2/25,0.105998062989128,0.21742989738843263,0,0,3.833938561193444,8.604640425519106,MMP14;NKX2-5
regulation of ryanodine-sensitive calcium-release channel activity (GO:0060314),2/25,0.105998062989128,0.21742989738843263,0,0,3.833938561193444,8.604640425519106,DMD;PKD2
response to hexose (GO:0009746),2/25,0.105998062989128,0.21742989738843263,0,0,3.833938561193444,8.604640425519106,TCF7L2;IRS2
aggresome assembly (GO:0070842),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,PRKN
alpha-beta T cell differentiation (GO:0046632),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,ANXA1
atrial cardiac muscle tissue morphogenesis (GO:0055009),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,PROX1
BMP signaling pathway involved in heart development (GO:0061312),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,BMP2
carbon dioxide transport (GO:0015670),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,AQP1
cardiac cell fate commitment (GO:0060911),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,WT1
caveolin-mediated endocytosis (GO:0072584),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,CAV1
cellular response to antibiotic (GO:0071236),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,MEF2C
cellular response to erythropoietin (GO:0036018),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,KIT
cellular response to heparin (GO:0071504),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,EGR1
cellular response to indole-3-methanol (GO:0071681),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,BRCA1
cerebellar granule cell differentiation (GO:0021707),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,PROX1
cerebral cortex neuron differentiation (GO:0021895),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,ASCL1
ciliary neurotrophic factor-mediated signaling pathway (GO:0070120),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,LIFR
constitutive secretory pathway (GO:0045054),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,RAB3A
de novo centriole assembly (GO:0097742),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,PLK4
de novo centriole assembly involved in multi-ciliated epithelial cell differentiation (GO:0098535),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,PLK4
diaphragm development (GO:0060539),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,WT1
double-strand break repair via synthesis-dependent strand annealing (GO:0045003),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,RAD51
embryonic skeletal joint morphogenesis (GO:0060272),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,COL2A1
G protein-coupled opioid receptor signaling pathway (GO:0038003),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,OPRD1
gamma-aminobutyric acid metabolic process (GO:0009448),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,GAD1
glial cell-derived neurotrophic factor receptor signaling pathway (GO:0035860),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,RET
glucose import in response to insulin stimulus (GO:0044381),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,SLC2A4
glutamate catabolic process (GO:0006538),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,GAD1
heart field specification (GO:0003128),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,MEF2C
hemoglobin metabolic process (GO:0020027),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,INHBA
histone-threonine phosphorylation (GO:0035405),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,PRKCA
immature B cell differentiation (GO:0002327),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,KIT
lipid transport across blood-brain barrier (GO:1990379),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,CD36
lymph node development (GO:0048535),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,FADD
mesonephric duct development (GO:0072177),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,PKD2
metanephric nephron tubule morphogenesis (GO:0072282),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,PAX2
mitochondrial DNA repair (GO:0043504),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,PARP1
negative regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:2001268),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,PLAUR
negative regulation of gene silencing by RNA (GO:0060967),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,PPARG
negative regulation of gonadotropin secretion (GO:0032277),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,INHBA
negative regulation of immunoglobulin production (GO:0002638),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,CR1
negative regulation of insulin-like growth factor receptor signaling pathway (GO:0043569),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,BMP2
negative regulation of macrophage differentiation (GO:0045650),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,INHBA
negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway (GO:1903377),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,PRKN
negative regulation of pinocytosis (GO:0048550),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,CAV1
negative regulation of posttranscriptional gene silencing (GO:0060149),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,PPARG
negative regulation of response to food (GO:0032096),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,PPARA
negative regulation of smooth muscle contraction (GO:0045986),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,ADRB2
negative regulation of synapse organization (GO:1905809),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,ARHGEF15
p38MAPK cascade (GO:0038066),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,ZFP36
PML body organization (GO:0030578),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,HABP4
positive regulation of action potential (GO:0045760),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,ADRA1A
positive regulation of AMPA receptor activity (GO:2000969),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,ADRB2
positive regulation of axon extension involved in axon guidance (GO:0048842),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,NRP1
positive regulation of cAMP-dependent protein kinase activity (GO:2000481),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,ADRB2
positive regulation of cardiac muscle contraction (GO:0060452),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,ADRA1A
"positive regulation of CD4-positive, alpha-beta T cell proliferation (GO:2000563)",1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,TGFBR2
positive regulation of cell fate commitment (GO:0010455),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,FGF2
positive regulation of DNA ligation (GO:0051106),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,RAD51
positive regulation of dopamine receptor signaling pathway (GO:0060161),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,CAV2
positive regulation of epithelial to mesenchymal transition involved in endocardial cushion formation (GO:1905007),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,TGFBR2
positive regulation of glial cell proliferation (GO:0060252),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,IL6
positive regulation of heat generation (GO:0031652),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,PTGS2
positive regulation of histone H3-K9 acetylation (GO:2000617),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,BRCA1
positive regulation of leukocyte mediated immunity (GO:0002705),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,KIT
positive regulation of leukocyte tethering or rolling (GO:1903238),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,SELE
positive regulation of low-density lipoprotein receptor activity (GO:1905599),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,PPARG
positive regulation of natural killer cell proliferation (GO:0032819),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,IL18
positive regulation of neurotransmitter transport (GO:0051590),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,PRKN
positive regulation of neutrophil extravasation (GO:2000391),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,MDK
positive regulation of prostaglandin secretion (GO:0032308),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,TNFSF11
positive regulation of protein catabolic process in the vacuole (GO:1904352),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,LRP1
positive regulation of smooth muscle cell differentiation (GO:0051152),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,KIT
positive regulation of T-helper 1 cell cytokine production (GO:2000556),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,IL18
positive regulation of vascular associated smooth muscle cell apoptotic process (GO:1905461),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,PPARG
postsynaptic endocytosis (GO:0140239),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,MX1
postsynaptic neurotransmitter receptor internalization (GO:0098884),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,MX1
protein localization to axon (GO:0099612),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,CNTNAP2
protein localization to membrane raft (GO:1903044),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,CAV1
reelin-mediated signaling pathway (GO:0038026),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,STAT5A
regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0106070),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,PRKCA
regulation of astrocyte activation (GO:0061888),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,IL6
regulation of circadian sleep/wake cycle (GO:0042749),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,ADRB1
regulation of dendritic cell cytokine production (GO:0002730),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,KIT
regulation of fever generation (GO:0031620),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,PTGS2
regulation of germinal center formation (GO:0002634),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,MEF2C
regulation of glomerular mesangial cell proliferation (GO:0072124),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,PDGFA
regulation of histone H4-K16 acetylation (GO:2000618),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,BRCA1
regulation of hormone metabolic process (GO:0032350),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,TCF7L2
regulation of hydrogen peroxide biosynthetic process (GO:0010728),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,ZNF205
regulation of inflammatory response to wounding (GO:0106014),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,MDK
regulation of inward rectifier potassium channel activity (GO:1901979),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,CAV1
regulation of kidney development (GO:0090183),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,SIX2
regulation of microvillus assembly (GO:0032534),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,PLD1
regulation of morphogenesis of a branching structure (GO:0060688),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,SIX2
regulation of neutrophil activation (GO:1902563),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,PLA2G2A
regulation of NK T cell proliferation (GO:0051140),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,IL18
regulation of phosphatidylinositol biosynthetic process (GO:0010511),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,PDGFA
regulation of plasma membrane organization (GO:1903729),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,RAB3A
regulation of platelet-derived growth factor receptor-beta signaling pathway (GO:2000586),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,LRP1
regulation of retinal ganglion cell axon guidance (GO:0090259),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,NRP1
regulation of skeletal muscle tissue development (GO:0048641),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,MEF2C
regulation of sterol transport (GO:0032371),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,LRP1
regulation of synapse structural plasticity (GO:0051823),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,CAMK1
regulation of T-helper 1 cell cytokine production (GO:2000554),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,IL18
regulation of triglyceride metabolic process (GO:0090207),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,C3
response to indole-3-methanol (GO:0071680),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,BRCA1
Schwann cell differentiation (GO:0014037),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,EGR2
secondary heart field specification (GO:0003139),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,MEF2C
short-term memory (GO:0007614),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,SLC2A4
T cell extravasation (GO:0072683),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,CCL2
thorax and anterior abdomen determination (GO:0007356),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,WT1
Toll signaling pathway (GO:0008063),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,PELI2
tonic smooth muscle contraction (GO:0014820),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,MYLK
tricuspid valve development (GO:0003175),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,TGFBR2
tricuspid valve morphogenesis (GO:0003186),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,TGFBR2
trivalent inorganic anion homeostasis (GO:0072506),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,FGFR4
trophoblast giant cell differentiation (GO:0060707),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,PLK4
vascular endothelial growth factor receptor-2 signaling pathway (GO:0036324),1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,KDR
"zygotic determination of anterior/posterior axis, embryo (GO:0007354)",1/5,0.10641815400349343,0.21742989738843263,0,0,11.008445945945946,24.663092179990752,WT1
negative regulation of protein modification process (GO:0031400),4/81,0.10648821416691193,0.21744268057569555,0,0,2.294431192390376,5.138885644474954,PRKN;SIRPA;CIB1;DMD
sulfur compound biosynthetic process (GO:0044272),5/113,0.10789490632593483,0.2201348008682965,0,0,2.0461910774410774,4.556044173256674,ACAN;VCAN;CHPF;BGN;DCN
regulation of mRNA stability (GO:0043488),6/146,0.10793581345390946,0.2201348008682965,0,0,1.895379108363163,4.219528127301548,ZFP36;EXOSC4;MAPKAPK2;E2F1;PRKCA;VIM
ameboidal-type cell migration (GO:0001667),3/52,0.10906904786402317,0.2215180662220447,0,0,2.701911533844307,5.986825680039984,AMOTL2;SEMA3F;SOX10
positive regulation of protein localization to plasma membrane (GO:1903078),3/52,0.10906904786402317,0.2215180662220447,0,0,2.701911533844307,5.986825680039984,LRP1;CIB1;AKAP5
protein homotetramerization (GO:0051289),3/52,0.10906904786402317,0.2215180662220447,0,0,2.701911533844307,5.986825680039984,TK1;PKD2;ALDOA
regulation of exocytosis (GO:0017157),3/52,0.10906904786402317,0.2215180662220447,0,0,2.701911533844307,5.986825680039984,RIMS2;RAB3A;ANXA1
regulation of intrinsic apoptotic signaling pathway (GO:2001242),3/52,0.10906904786402317,0.2215180662220447,0,0,2.701911533844307,5.986825680039984,CAV1;PLAUR;PMAIP1
regulation of release of sequestered calcium ion into cytosol (GO:0051279),3/52,0.10906904786402317,0.2215180662220447,0,0,2.701911533844307,5.986825680039984,CXCL10;CAPN3;DMD
regulation of telomere maintenance via telomerase (GO:0032210),3/52,0.10906904786402317,0.2215180662220447,0,0,2.701911533844307,5.986825680039984,CCT3;NEK2;MAPK15
DNA geometric change (GO:0032392),2/26,0.11320943873729689,0.2285650279719833,0,0,3.674003009781791,8.00387336951582,BLM;ANXA1
glial cell development (GO:0021782),2/26,0.11320943873729689,0.2285650279719833,0,0,3.674003009781791,8.00387336951582,MDK;SOX10
negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902230),2/26,0.11320943873729689,0.2285650279719833,0,0,3.674003009781791,8.00387336951582,MUC1;CXCL12
organelle fission (GO:0048285),2/26,0.11320943873729689,0.2285650279719833,0,0,3.674003009781791,8.00387336951582,PRKN;MX1
phosphatidylethanolamine acyl-chain remodeling (GO:0036152),2/26,0.11320943873729689,0.2285650279719833,0,0,3.674003009781791,8.00387336951582,PLA2G2A;PLA2G4A
positive regulation of filopodium assembly (GO:0051491),2/26,0.11320943873729689,0.2285650279719833,0,0,3.674003009781791,8.00387336951582,NRP1;CCL21
positive regulation of T cell mediated cytotoxicity (GO:0001916),2/26,0.11320943873729689,0.2285650279719833,0,0,3.674003009781791,8.00387336951582,FADD;NECTIN2
regulation of actin filament bundle assembly (GO:0032231),2/26,0.11320943873729689,0.2285650279719833,0,0,3.674003009781791,8.00387336951582,PRKN;VIL1
regulation of viral life cycle (GO:1903900),2/26,0.11320943873729689,0.2285650279719833,0,0,3.674003009781791,8.00387336951582,KPNA2;NECTIN2
TOR signaling (GO:0031929),2/26,0.11320943873729689,0.2285650279719833,0,0,3.674003009781791,8.00387336951582,GATA3;RHEBL1
epidermis development (GO:0008544),4/83,0.11376557302091976,0.2286902827628245,0,0,2.2361146990441747,4.860453177949981,COL17A1;FGF7;KRT15;KRT5
positive regulation of plasma membrane bounded cell projection assembly (GO:0120034),4/83,0.11376557302091976,0.2286902827628245,0,0,2.2361146990441747,4.860453177949981,EPS8;NRP1;CCL21;CCL19
regulation of defense response (GO:0031347),4/83,0.11376557302091976,0.2286902827628245,0,0,2.2361146990441747,4.860453177949981,ANXA1;CMA1;PTGS2;SELE
regulation of Notch signaling pathway (GO:0008593),4/83,0.11376557302091976,0.2286902827628245,0,0,2.2361146990441747,4.860453177949981,YAP1;MMP14;MAML2;DTX1
heart morphogenesis (GO:0003007),3/53,0.11380830973173425,0.2286902827628245,0,0,2.647737556561086,5.754168477595202,BMP2;ACTC1;NKX2-5
positive regulation of chemokine production (GO:0032722),3/53,0.11380830973173425,0.2286902827628245,0,0,2.647737556561086,5.754168477595202,EGR1;IL6;IL18
positive regulation of macroautophagy (GO:0016239),3/53,0.11380830973173425,0.2286902827628245,0,0,2.647737556561086,5.754168477595202,KDR;ADRB2;DCN
regulation of DNA replication (GO:0006275),3/53,0.11380830973173425,0.2286902827628245,0,0,2.647737556561086,5.754168477595202,CCNA2;CDT1;BLM
lymphocyte differentiation (GO:0030098),4/84,0.1174845826075049,0.23444903691432953,0,0,2.2080498866213154,4.728424379828122,KIT;LEPR;RHOH;GATA3
cytoplasmic microtubule organization (GO:0031122),3/54,0.11862429100056149,0.23444903691432953,0,0,2.595688048975246,5.53347220577743,DST;CIB1;EZR
negative regulation of viral genome replication (GO:0045071),3/54,0.11862429100056149,0.23444903691432953,0,0,2.595688048975246,5.53347220577743,MX1;HMGA2;PROX1
