Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Congenital melanocytic nevus,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,MET
Conjunctivochalasis,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,TIMP1
Curvature of the little toe,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,TGFBR2
Drinking behavior processes,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,ALDH2
Ehlers-Danlos syndrome type 1,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,COL1A2
Elephantiasis,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,HGF
Endotoxic shock,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,AQP1
Enlarged joints,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,LIFR
Excessive sputum secretion,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,PRTN3
Familial juvenile gout,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,MUC1
Familial Motor Neuron Disease,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,VIM
Fenestration (morphologic abnormality),1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,MEF2C
Fetid chronic bronchitis,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,CXCL10
Generalized amyloid deposition,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,GSN
GIANT AXONAL NEUROPATHY 1,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,VIM
Heart Neoplasm,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,CCND1
Hemangioma of liver,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,GOLM1
Hemangioma of retina,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,ELOB
Hemoglobin increased,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,EPAS1
Hemorrhagic colitis,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,CFH
Hepatorenal Syndrome,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,TLR4
Hyperplasia of foramen magnum,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,RUNX2
Hypothalamic Dysfunction Syndromes,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,LEP
Hypotriglyceridemia,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,LPL
Idiopathic osteoporosis,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,ESR1
Immunodeficiency congenital,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,CXCR4
impaired motor coordination,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,CCND1
In situ cancer,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,EGFR
Increased circumference of foramen magnum,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,RUNX2
Increased diameter of foramen magnum,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,RUNX2
Increased megakaryocyte count,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,CALR
Increased vertebral height,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,FGFR3
Infantile myofibromatosis,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,VIM
Infected ascites,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,CCL2
Infectious colitis,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,PPARG
Intratubular malignant germ cells,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,KLF4
Invasive Prostate Carcinoma,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,PLK1
Junctional split,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,LAMA3
Keratosis pilaris,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,LRP1
Large foramen magnum,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,RUNX2
Laryngismus,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,LAMA3
Lipidemia retinalis,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,LPL
Lymphangiectasis,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,KDR
Lymphoepithelioid lymphoma (clinical),1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,BCL3
Malignant Cystosarcoma Phyllodes,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,KIT
Malignant neoplasm of appendix,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,KDR
Megacystis,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,MYLK
Metastatic Endometrial Carcinoma,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,EGFR
Multiple fibrofolliculomas,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,MET
Myeloid hyperplasia,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,ZFP36
Myelolipoma,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,KIT
Myxoinflammatory fibroblastic sarcoma,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,VIM
Narrow foramen obturatorium,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,CAV1
Neuroborreliosis,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,CFH
Nose symptoms,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,LEP
Null Cell Pituitary Gland Adenoma,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,ESR1
Olfactory lobe agenesis,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,SOX10
Overriding aorta,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,MEF2C
Oxalosis,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,CCL2
Pancreatic Pseudocyst,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,ALDH2
Papillary adenocarcinoma,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,EGFR
Paraneoplastic Encephalomyelitis,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,MUC1
Parotid Neoplasms,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,LEP
Partial duplication of thumb phalanx,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,FGFR3
Pediatric follicular lymphoma,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,BCL6
Periampullary Adenocarcinoma,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,EGFR
Postoperative confusion,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,CFH
Postpartum Thyroiditis,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,THRB
Primary malignant neoplasm of appendix,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,KDR
Prominent joints,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,LIFR
Pulmonary Valve Insufficiency,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,COL1A2
Pupillary abnormality,1/7,0.06728494121441418,0.12060593734665764,0,0,16.74788494077834,45.199507131472544,PIK3R1
"CATARACT, ANTERIOR POLAR",2/43,0.06759685837358557,0.12088042223920722,0,0,4.918118466898955,13.250364137460942,TIMP1;EGFR
"Macular dystrophy, corneal type 1",2/43,0.06759685837358557,0.12088042223920722,0,0,4.918118466898955,13.250364137460942,KDR;TLR4
Autoimmune hemolytic anemia,2/43,0.06759685837358557,0.12088042223920722,0,0,4.918118466898955,13.250364137460942,STAT1;SIRPA
Cleft uvula,2/43,0.06759685837358557,0.12088042223920722,0,0,4.918118466898955,13.250364137460942,BGN;TGFBR2
Depressive Syndrome,2/43,0.06759685837358557,0.12088042223920722,0,0,4.918118466898955,13.250364137460942,SNAP25;NR3C1
Macrocephaly,2/43,0.06759685837358557,0.12088042223920722,0,0,4.918118466898955,13.250364137460942,CCND2;FGFR3
Pulmonary Cystic Fibrosis,2/43,0.06759685837358557,0.12088042223920722,0,0,4.918118466898955,13.250364137460942,ZFP36;PPARG
Renal cyst,3/95,0.06833757811136497,0.12204120434164341,0,0,3.2959866220735785,8.844105977919796,PKD2;FGFR3;EGFR
Anorexia Nervosa,3/95,0.06833757811136497,0.12204120434164341,0,0,3.2959866220735785,8.844105977919796,LEP;LEPR;ESR1
Fragile X Syndrome,3/95,0.06833757811136497,0.12204120434164341,0,0,3.2959866220735785,8.844105977919796,RGS4;RCAN1;DMD
Polyneuropathy,3/95,0.06833757811136497,0.12204120434164341,0,0,3.2959866220735785,8.844105977919796,GSN;ALDH2;SPP1
nervous system disorder,8/436,0.06907174407242016,0.12331099636915478,0,0,1.9059517953762912,5.093864961404309,CXCL10;SNAP25;MEF2C;CXCR4;CCL2;PPARG;FOS;SOX10
Elevated creatine kinase,4/156,0.06963894681923337,0.12428196503673632,0,0,2.665491047205643,7.102017742492807,FHL1;DMD;CRYAB;SYNE1
Renal failure in adulthood,3/96,0.07004947064381682,0.1249727583062939,0,0,3.2603804797353186,8.66789614133527,C3;GSN;PKD2
Downward slant of palpebral fissure,5/222,0.07020326685909198,0.12503939634250805,0,0,2.3381724409636826,6.21102875672225,RPS6KA3;FHL1;BGN;FGFR3;FLI1
"AMYLOIDOSIS, HEREDITARY, TRANSTHYRETIN-RELATED",2/44,0.07036838987261805,0.12503939634250805,0,0,4.800777453838679,12.741316767024726,GSN;BGN
Short ribs,2/44,0.07036838987261805,0.12503939634250805,0,0,4.800777453838679,12.741316767024726,FGFR3;RUNX2
Sickle Cell Trait,2/44,0.07036838987261805,0.12503939634250805,0,0,4.800777453838679,12.741316767024726,TPM3;CD36
Split hand foot deformity 1,2/44,0.07036838987261805,0.12503939634250805,0,0,4.800777453838679,12.741316767024726,MAP3K20;EGFR
Acquired aplastic anemia,2/44,0.07036838987261805,0.12503939634250805,0,0,4.800777453838679,12.741316767024726,CXCL10;CXCR4
Amelogenesis Imperfecta,2/44,0.07036838987261805,0.12503939634250805,0,0,4.800777453838679,12.741316767024726,COL17A1;LAMA3
Behavior Disorders,2/44,0.07036838987261805,0.12503939634250805,0,0,4.800777453838679,12.741316767024726,LEP;ESR1
Blue sclera,2/44,0.07036838987261805,0.12503939634250805,0,0,4.800777453838679,12.741316767024726,COL1A2;TGFBR2
Mixed anxiety and depressive disorder,2/44,0.07036838987261805,0.12503939634250805,0,0,4.800777453838679,12.741316767024726,GSN;ALDH2
Neuromyelitis Optica,2/44,0.07036838987261805,0.12503939634250805,0,0,4.800777453838679,12.741316767024726,SPP1;AQP1
Osteosclerosis,2/44,0.07036838987261805,0.12503939634250805,0,0,4.800777453838679,12.741316767024726,DMD;RUNX2
Hemoglobin measurement,3/97,0.07178065819391924,0.12749708520013975,0,0,3.225531914893617,8.496503359863171,THRB;ALDH2;PPARG
Low set ears,6/293,0.07179935310294978,0.12749708520013975,0,0,2.1248911149825784,5.596707811888839,RPS6KA3;MEF2C;MAF;FHL1;LIFR;CTSD
Tall stature,2/45,0.07317652182093962,0.12847697710668568,0,0,4.688894162316089,12.260898613128823,FGFR3;TGFBR2
"Skin Diseases, Genetic",2/45,0.07317652182093962,0.12847697710668568,0,0,4.688894162316089,12.260898613128823,COL17A1;KRT5
Widely spaced teeth,2/45,0.07317652182093962,0.12847697710668568,0,0,4.688894162316089,12.260898613128823,RPS6KA3;ZEB2
Atypical Teratoid Rhabdoid Tumor,2/45,0.07317652182093962,0.12847697710668568,0,0,4.688894162316089,12.260898613128823,CCND1;SPP1
Congenital hypoplasia of ovary,2/45,0.07317652182093962,0.12847697710668568,0,0,4.688894162316089,12.260898613128823,LEP;LEPR
Delirium,2/45,0.07317652182093962,0.12847697710668568,0,0,4.688894162316089,12.260898613128823,CCL2;NR3C1
gallbladder neoplasm,2/45,0.07317652182093962,0.12847697710668568,0,0,4.688894162316089,12.260898613128823,YAP1;EGFR
Hypoplastic ovary,2/45,0.07317652182093962,0.12847697710668568,0,0,4.688894162316089,12.260898613128823,LEP;LEPR
Melanoderma (disorder),2/45,0.07317652182093962,0.12847697710668568,0,0,4.688894162316089,12.260898613128823,KIT;ANTXR2
Peripheral axonal neuropathy,2/45,0.07317652182093962,0.12847697710668568,0,0,4.688894162316089,12.260898613128823,ABCA1;SERPING1
Purpura,2/45,0.07317652182093962,0.12847697710668568,0,0,4.688894162316089,12.260898613128823,PROS1;MET
Frontotemporal Lobar Degeneration,3/98,0.07353097344146252,0.12847697710668568,0,0,3.191417004048583,8.329753337150311,SNAP25;CCL2;DCN
Mycobacterium Infections,3/98,0.07353097344146252,0.12847697710668568,0,0,3.191417004048583,8.329753337150311,ANXA1;STAT1;SPP1
Creatine phosphokinase serum increased,4/159,0.0735580343802111,0.12847697710668568,0,0,2.613501829065514,6.820405023771018,FHL1;DMD;CRYAB;SYNE1
Refractive Errors,2/46,0.07602026649927245,0.12847697710668568,0,0,4.582096474953618,11.806941421762529,HGF;TIMP1
"Dysautonomia, Familial",2/46,0.07602026649927245,0.12847697710668568,0,0,4.582096474953618,11.806941421762529,DST;FKBP4
Telangiectasia of the skin,2/46,0.07602026649927245,0.12847697710668568,0,0,4.582096474953618,11.806941421762529,CAV1;ANTXR2
Telangiectasis,2/46,0.07602026649927245,0.12847697710668568,0,0,4.582096474953618,11.806941421762529,ACTA2;F8
Thrombasthenia,2/46,0.07602026649927245,0.12847697710668568,0,0,4.582096474953618,11.806941421762529,VWF;PECAM1
Acute periodontitis,2/46,0.07602026649927245,0.12847697710668568,0,0,4.582096474953618,11.806941421762529,STAT1;TLR4
Basal Cell Nevus Syndrome,2/46,0.07602026649927245,0.12847697710668568,0,0,4.582096474953618,11.806941421762529,NRP1;CCND1
Bilateral single transverse palmar creases,2/46,0.07602026649927245,0.12847697710668568,0,0,4.582096474953618,11.806941421762529,BMPR1B;FGFR3
Cutaneous Mastocytosis,2/46,0.07602026649927245,0.12847697710668568,0,0,4.582096474953618,11.806941421762529,CXCL12;KIT
Early gastric cancer,2/46,0.07602026649927245,0.12847697710668568,0,0,4.582096474953618,11.806941421762529,PER1;EGFR
Facial asymmetry,2/46,0.07602026649927245,0.12847697710668568,0,0,4.582096474953618,11.806941421762529,FGFR3;FLI1
Hereditary Diseases,2/46,0.07602026649927245,0.12847697710668568,0,0,4.582096474953618,11.806941421762529,LPL;DMD
Hypoalbuminemia,2/46,0.07602026649927245,0.12847697710668568,0,0,4.582096474953618,11.806941421762529,LPL;A2M
Charcot-Marie-Tooth Disease,6/298,0.07648564124667102,0.12847697710668568,0,0,2.087970890410959,5.36744707131302,MME;LAMA4;CCL2;DMD;SOX10;CRYAB
Recurrent mycobacterial infections,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,STAT1
"Amyloidosis, Primary Cutaneous",1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,GSN
Renal corticomedullary cysts,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,MUC1
"BRACHYDACTYLY, TYPE A1 (disorder)",1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,BMPR1B
Reticular pigmentation pattern,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,KRT5
"Bronchiolitis, Viral",1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,STAT5A
Reticulated skin pigmentation,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,KRT5
Rheumatic disease of heart valve,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,CALR
"Charcot-Marie-Tooth disease, X-linked, 1",1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,SOX10
"Dementia, familial British",1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,GSN
"Ehlers-Danlos Syndrome, Type IV",1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,COL1A2
"Endometrial stromal sarcoma, high grade",1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,CCND1
Secretory breast carcinoma,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,STAT5A
Segmental vitiligo,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,SPP1
Sensory denervation disorder,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,STAT1
Short 2nd finger,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,BMPR1B
Short distal phalanx of the thumb,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,BMPR1B
Shprintzen-Goldberg syndrome,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,TGFBR2
Skin appendage adenoma,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,MAML2
"Membranoproliferative Glomerulonephritis, Type I",1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,CFH
"Motor Neuron Disease, Upper",1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,VIM
Spindle Cell Oncocytoma of the Adenohypophysis,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,SPP1
"Nemaline Myopathy, Childhood Onset",1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,TPM3
Spondylolysis,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,RUNX2
Sprains and Strains,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,MUC1
Squamous cell carcinoma of lip,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,CCL2
Stinging Sensation,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,SORBS1
"PIGMENTARY DISORDER, RETICULATE, WITH SYSTEMIC MANIFESTATIONS",1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,CCL2
Supratentorial Neoplasms,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,VIM
"Pulmonary Hypertension, Primary, 1, With Hereditary Hemorrhagic Telangiectasia",1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,CAV1
"PULMONARY HYPERTENSION, PRIMARY, DEXFENFLURAMINE-ASSOCIATED",1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,CAV1
"Pulmonary Hypertension, Primary, Fenfluramine-Associated",1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,CAV1
"Rett Syndrome, Atypical",1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,MEF2C
T-cell/histiocyte rich large B-cell lymphoma,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,MUC1
"Skin Diseases, Bullous",1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,DST
"stage, bladder cancer",1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,EGR1
Thickening of glomerular basement membrane,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,CFH
"Thrombotic thrombocytopenic purpura, acquired",1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,VWF
Thyroid Gland Spindle Cell Tumor with Thymus-Like Differentiation,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,ESR1
"Viral hepatitis, type G",1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,LEP
"VITAMIN K-DEPENDENT CLOTTING FACTORS, COMBINED DEFICIENCY OF, 1",1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,F8
Abnormality of femur morphology,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,FGFR3
Abnormality of the cervical spine,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,FGFR3
Upper airway obstruction,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,FGFR3
Abnormality of the larynx,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,SERPING1
Very Low Birth Weight,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,GHR
Visually threatening diabetic retinopathy,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,CXCL12
acute aortic dissection,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,ACTA2
Weakness,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,DMD
Wernicke-Korsakoff Syndrome,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,ALDH2
White matter dysmyelination/demyelination,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,SOX10
Adenofibroma,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,ESR1
Alcohol Withdrawal Seizures,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,MPDZ
Altitude Sickness,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,EPAS1
Amyloid Neuropathies,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,GSN
anaphylaxis,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,PECAM1
Aplasia/Hypoplasia involving the nose,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,GHR
Arterial tortuosity,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,TGFBR2
Beading of ribs,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,COL1A2
Boutonneuse Fever,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,TLR4
Brachyturricephaly,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,FHL1
Brenner Tumor,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,EGFR
Cap Myopathy,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,TPM3
Cardiac Carcinoma,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,CCND1
Cerebral dysmyelination,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,SOX10
Choroidal and/or chorioretinal disorder,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,FZD4
Chronic mountain sickness,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,EPAS1
Chronic noninfectious lymphadenopathy,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,ABCA1
Chronic rhinosinusitis with nasal polyps,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,NR3C1
Claudication (finding),1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,F8
Cleft palate and bilateral cleft lip,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,YAP1
Cloverleaf skull,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,FGFR3
COMPLEMENT COMPONENT 2 DEFICIENCY,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,CFH
Congenital hypoplasia of nose,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,GHR
Craniofacial asymmetry,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,ESR1
Decreased pneumatization of frontal sinus,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,RUNX2
Delayed maturation of wrist bone,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,BGN
Delayed ossification of carpal bones,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,BGN
Dermal translucency,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,TGFBR2
Developmental Psychomotor Disorders,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,RPS6KA3
Diffuse Large B-Cell Lymphoma Germinal Center B-Cell Type,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,CXCR4
Ectopic Pregnancy,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,MUC1
Extraosseous Ewings sarcoma-primitive neuroepithelial tumor,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,FLI1
Familial HDL deficiency,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,ABCA1
fertility disorders,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,TLR4
Fibular bowing,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,FGFR3
Gastrointestinal lymphoma,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,MAP3K20
Giant platelet (morphologic abnormality),1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,CD36
Hemorrhagic diarrhea,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,CFH
Hereditary Renal Cell Carcinoma,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,MET
Histoplasmosis,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,STAT1
Hot flushes,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,ESR1
Hyperhidrosis Palmaris Et Plantaris,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,COL17A1
Hypoplastic frontal sinuses,1/8,0.07652203515417907,0.12847697710668568,0,0,14.354604786076868,36.89386843909958,RUNX2
